ID,type,lng                 ,lat                 ,pack_total_weight,pack_total_volume,first_receive_tm,last_receive_tm
20378,2,116.589897 ,39.761889 ,0.1794,0.2964,11:30,12:00
20379,2,116.365569 ,39.915300 ,0.194524,0.302,11:00,11:30
20380,2,116.373051 ,39.933029 ,0.01076,0.0198,10:00,12:00
20381,2,116.212379 ,40.127579 ,0.02331,0.0956,10:00,12:00
20382,2,116.264538 ,39.905626 ,0.01344,0.4585,08:00,09:00
20383,2,116.589145 ,40.000236 ,0.01465,0.0549,09:00,10:00
20384,2,116.344678 ,40.048093 ,0.0042,0.0148,10:00,11:00
20385,2,116.450707 ,39.939741 ,0.01372,0.03,11:00,12:00
20386,2,116.425667 ,39.890734 ,0.0276,0.1208,08:00,09:30
20387,2,116.400821 ,39.993059 ,0.5116,0.7941,08:30,10:30
20388,2,116.325908 ,39.861526 ,0.01025,0.0296,08:00,10:00
20389,2,116.448469 ,39.927001 ,0.07756,0.0892,09:30,10:30
20390,2,116.437355 ,39.989739 ,0.8393,3.4902,10:30,12:00
20391,2,116.382306 ,39.960325 ,1.8914,5.3936,08:30,09:30
20392,2,116.623784 ,40.034688 ,0.01562,0.0284,11:00,11:30
20393,2,116.321390 ,39.811570 ,1.362,3.6431,08:00,09:30
20394,2,116.455510 ,39.944381 ,0.03396,0.0995,08:00,10:00
20395,2,116.546946 ,39.864005 ,0.03156,0.0645,08:00,09:30
20396,2,116.192636 ,39.828248 ,1.2921,1.8756,09:30,11:00
20397,2,116.390727 ,39.893730 ,0.01138,0.0332,10:00,11:00
20398,2,116.124924 ,40.046550 ,0.16783,0.4307,08:00,09:00
20399,2,116.388077 ,39.902642 ,0.04331,0.1339,11:00,11:30
20400,2,116.596954 ,40.030318 ,0.01704,0.0487,09:00,09:30
20401,2,116.536792 ,39.957022 ,0.03963,0.1206,10:00,11:30
20402,2,116.443353 ,39.800758 ,0.0426,0.1243,09:00,11:00
20403,2,116.343531 ,40.053524 ,0.01878,0.0666,08:00,09:30
20404,2,116.256760 ,39.934635 ,0.44781,1.2455,11:00,12:00
20405,2,116.428143 ,40.110781 ,0.01904,0.0606,10:30,11:30
20406,2,116.231580 ,39.881998 ,0.04306,0.1066,10:00,10:30
20407,2,116.206099 ,39.792749 ,0.3678,1.0148,09:30,11:30
20408,2,116.632029 ,39.892375 ,0.07305,0.195,08:00,10:00
20409,2,116.283272 ,39.839872 ,0.01108,0.0309,08:30,10:00
20410,2,116.409095 ,39.951297 ,0.0215,0.0655,10:00,11:30
20411,2,116.564581 ,40.137081 ,0.01634,0.0544,08:00,09:00
20412,2,116.153525 ,39.746987 ,0.195,0.2971,10:30,11:30
20413,2,116.308466 ,39.912960 ,0.39744,0.3875,10:00,11:00
20414,2,116.424777 ,39.937987 ,1.1211,1.9668,11:00,11:30
20415,2,116.283751 ,39.875050 ,0.42624,0.4156,08:00,09:00
20416,2,116.482258 ,40.001639 ,0.31072,0.5451,10:30,12:00
20417,2,116.371456 ,39.958079 ,0.40032,0.3903,10:00,11:30
20418,2,116.530478 ,39.782766 ,0.37446,0.657,09:00,10:00
20419,2,116.279579 ,39.953997 ,0.40348,0.7078,09:30,10:00
20420,2,116.298674 ,39.727626 ,0.2191,0.3844,10:00,10:30
20421,2,116.241012 ,39.833148 ,0.24584,0.4312,08:00,10:00
20422,2,116.529464 ,40.009376 ,0.35136,0.3426,08:00,09:30
20423,2,116.184325 ,39.914531 ,0.49624,0.8705,09:00,10:30
20424,2,116.366709 ,39.715883 ,0.27942,0.4902,08:30,09:30
20425,2,116.641000 ,39.918367 ,0.37332,0.6549,11:00,12:00
20426,2,116.559676 ,39.853125 ,0.40032,0.3903,10:00,11:00
20427,2,116.431138 ,39.757773 ,0.3756,0.659,10:00,10:30
20428,2,116.215395 ,39.736081 ,1.06306,1.8651,11:00,11:30
20429,2,116.645301 ,39.839617 ,0.7199,1.2631,10:00,12:00
20430,2,116.420314 ,39.937455 ,0.53096,0.9315,08:00,10:00
20431,2,116.624490 ,39.811995 ,0.29952,0.292,09:00,10:00
20432,2,116.524895 ,39.904290 ,0.003075,0.0057,09:00,10:00
20433,2,116.391802 ,39.765091 ,0.1891,0.3356,10:30,11:00
20434,2,116.447055 ,40.060542 ,0.17565,0.3121,10:30,11:30
20435,2,116.658478 ,39.932289 ,0.0253,0.052,08:30,10:30
20436,2,116.158774 ,39.780867 ,0.02382,0.0409,09:30,11:30
20437,2,116.208904 ,39.715940 ,0.01368,0.0215,08:00,10:00
20438,2,116.517435 ,40.125519 ,0.312698,0.5594,08:30,10:00
20439,2,116.697575 ,39.917007 ,0.0306,0.0497,10:30,11:30
20440,2,116.351320 ,39.720152 ,1.27803,2.0598,10:00,11:00
20441,2,116.323810 ,40.067680 ,0.34892,0.6643,09:00,09:30
20442,2,116.560621 ,39.926488 ,0.0256,0.0476,09:00,09:30
20443,2,116.503753 ,40.060701 ,0.25016,0.4139,08:00,10:00
20444,2,116.224940 ,39.779523 ,0.0497,0.0937,09:00,11:00
20445,2,116.224187 ,40.096210 ,0.0606,0.0733,08:30,10:00
20446,2,116.199836 ,39.863834 ,0.1568,0.1855,08:00,09:30
20447,2,116.372596 ,39.861877 ,0.0288,0.0501,10:00,10:30
20448,2,116.390719 ,39.900011 ,0.172216,0.2921,11:00,11:30
20449,2,116.658728 ,39.961940 ,0.0588,0.0994,09:00,09:30
20450,2,116.203554 ,40.036823 ,0.204275,0.3593,08:00,10:00
20451,2,116.188229 ,39.997943 ,0.0203,0.0407,09:30,11:00
20452,2,116.546578 ,39.815660 ,0.23545,0.4653,10:00,11:30
20453,2,116.309697 ,39.980247 ,0.2242,0.3576,08:30,09:30
20454,2,116.190341 ,39.787805 ,0.20233,0.3298,08:00,09:00
20455,2,116.183131 ,40.036575 ,0.02024,0.0416,10:00,10:30
20456,2,116.425374 ,39.872512 ,0.168,0.2723,10:00,12:00
20457,2,116.226014 ,39.913908 ,0.8046,1.4978,10:00,12:00
20458,2,116.204614 ,40.140678 ,0.34544,0.6018,10:00,11:30
20459,2,116.365550 ,40.087349 ,0.405235,0.631,09:00,10:30
20460,2,116.652135 ,39.819984 ,0.037,0.0638,10:00,11:30
20461,2,116.340280 ,39.799080 ,0.0934,0.1626,09:00,10:00
20462,2,116.153591 ,40.053798 ,0.01165,0.0245,10:00,11:00
20463,2,116.336875 ,39.710804 ,0.037,0.0638,10:00,12:00
20464,2,116.218136 ,40.035685 ,0.0185,0.2726,10:30,12:00
20465,2,116.429870 ,40.011552 ,0.0175,0.0441,08:00,09:30
20466,2,116.589001 ,39.863786 ,0.208,0.3223,10:00,11:30
20467,2,116.171846 ,40.121601 ,0.0064,0.0283,10:00,11:00
20468,2,116.378621 ,39.860113 ,0.673849,1.1613,09:00,10:00
20469,2,116.264091 ,40.057709 ,0.192,0.3069,10:00,10:30
20470,2,116.118371 ,39.735745 ,0.29295,1.816,09:00,09:30
20471,2,116.424149 ,39.984811 ,0.154473,0.2613,08:30,10:30
20472,2,116.201684 ,39.903031 ,0.54,2.3555,08:00,09:30
20473,2,116.271169 ,39.970029 ,0.188866,0.3176,08:00,09:00
20474,2,116.534351 ,39.800181 ,0.54,2.3555,09:30,11:00
20475,2,116.258374 ,40.043397 ,0.17669,0.3022,08:00,09:00
20476,2,116.619480 ,39.890083 ,0.177,0.995,10:00,10:30
20477,2,116.266001 ,39.699231 ,0.708,3.98,11:00,11:30
20478,2,116.167472 ,39.761402 ,0.708,3.98,08:00,09:00
20479,2,116.468175 ,40.083011 ,0.39258,0.6791,10:00,11:30
20480,2,116.413538 ,39.836619 ,0.003,0.0059,08:00,09:30
20481,2,116.188964 ,39.796825 ,1.43108,2.4505,09:00,10:00
20482,2,116.104581 ,39.767081 ,0.01475,0.0196,08:30,09:30
20483,2,116.653520 ,39.922479 ,0.17396,0.2991,10:00,10:30
20484,2,116.173612 ,39.797655 ,0.28048,0.5917,09:30,11:30
20485,2,116.147762 ,39.702263 ,0.0064,0.0283,08:00,09:00
20486,2,116.205796 ,39.896230 ,0.01165,0.0245,10:00,12:00
20487,2,116.370359 ,39.915319 ,0.092,0.4,11:00,12:00
20488,2,116.571688 ,39.922699 ,0.023,0.1,10:30,11:30
20489,2,116.265113 ,39.826063 ,0.29998,0.4561,10:00,11:00
20490,2,116.405468 ,40.000125 ,0.00235,0.01,10:00,10:30
20491,2,116.502296 ,39.839487 ,0.00266,0.02,11:00,11:30
20492,2,116.558710 ,39.931115 ,0.00129,0.01,08:00,10:00
20493,2,116.198748 ,39.944530 ,0.02746,0.2,10:30,12:00
20494,2,116.700951 ,39.868963 ,0.10567,0.42,09:00,11:00
20495,2,116.236759 ,39.907280 ,0.04879,0.24,09:30,10:30
20496,2,116.332836 ,39.922848 ,0.334,1.57,09:00,09:30
20497,2,116.309700 ,39.953683 ,0.13283,0.61,08:30,09:00
20498,2,116.238167 ,40.044733 ,0.55382,2.63,10:00,10:30
20499,2,116.294871 ,39.966190 ,0.25661,1.12,09:00,11:00
20500,2,116.513490 ,40.087020 ,0.25076,1.21,09:00,11:00
20501,2,116.196051 ,40.082230 ,0.144725,0.331,10:00,11:30
20502,2,116.314869 ,40.054075 ,0.155866,0.289,08:00,09:30
20503,2,116.460222 ,39.897161 ,0.248088,0.4286,11:00,12:00
20504,2,116.681000 ,39.869261 ,0.0253,0.052,10:30,11:00
20505,2,116.468181 ,40.046460 ,0.151774,0.2857,08:30,10:30
20506,2,116.582560 ,40.081932 ,0.265957,0.4899,11:00,11:30
20507,2,116.681522 ,39.986227 ,0.0035,0.0056,09:00,10:30
20508,2,116.237377 ,39.846996 ,0.89164,1.5907,10:00,11:30
20509,2,116.359920 ,39.919406 ,0.12104,0.3273,09:30,11:00
20510,2,116.293773 ,39.837069 ,0.07456,0.1878,09:00,10:00
20511,2,116.631017 ,39.896875 ,1.04048,1.8023,08:00,09:30
20512,2,116.560971 ,39.759136 ,0.22908,0.4094,08:30,10:30
20513,2,116.368612 ,39.740478 ,0.28364,0.4639,08:00,09:30
20514,2,116.361386 ,40.103819 ,0.1072,0.2619,09:30,10:30
20515,2,116.324013 ,39.824068 ,0.194,0.2781,09:00,10:00
20516,2,116.471107 ,39.939456 ,0.23306,0.3082,10:00,11:00
20517,2,116.641452 ,40.027715 ,0.7769,1.3226,08:00,10:00
20518,2,116.262954 ,39.828919 ,0.63094,1.0908,09:00,11:00
20519,2,116.355163 ,39.769064 ,0.46068,0.7989,09:00,10:30
20520,2,116.393988 ,39.937880 ,0.88692,1.413,10:00,11:00
20521,2,116.616520 ,39.922136 ,0.13502,0.2266,11:00,12:00
20522,2,116.426829 ,39.949393 ,0.3006,0.5475,09:00,10:00
20523,2,116.311736 ,39.756743 ,0.4283,1.0131,10:00,12:00
20524,2,116.302855 ,39.908949 ,0.69308,1.41,08:00,10:00
20525,2,116.502567 ,39.901606 ,0.3115,0.5773,09:00,11:00
20526,2,116.580064 ,39.871511 ,0.63308,0.8578,10:00,11:30
20527,2,116.512880 ,39.848178 ,0.25488,0.4767,10:30,11:00
20528,2,116.466502 ,39.950648 ,1.10844,1.6776,10:00,10:30
20529,2,116.407814 ,39.762370 ,0.73316,1.4112,11:00,11:30
20530,2,116.592422 ,39.980659 ,0.57644,1.0732,10:00,12:00
20531,2,116.344111 ,39.715060 ,0.2195,0.4196,10:00,11:30
20532,2,116.211092 ,40.014766 ,0.57788,1.2072,08:00,09:30
20533,2,116.119248 ,39.802223 ,0.01952,0.0436,08:00,10:00
20534,2,116.463436 ,39.794012 ,0.06974,0.1355,08:00,10:00
20535,2,116.352844 ,39.966575 ,0.0473,0.094,09:00,10:00
20536,2,116.350509 ,39.910696 ,1.7475,3.1113,08:30,09:30
20537,2,116.545370 ,40.083385 ,0.12294,0.3589,10:00,10:30
20538,2,116.424700 ,39.948278 ,0.46882,1.0077,09:30,11:30
20539,2,116.195845 ,39.814882 ,0.16404,0.4444,08:00,09:00
20540,2,116.424785 ,39.940900 ,0.25222,0.6754,10:00,12:00
20541,2,116.305697 ,39.956776 ,0.1344,0.3499,08:00,09:30
20542,2,116.313459 ,39.766599 ,0.35496,0.5813,09:30,10:30
20543,2,116.432545 ,39.976787 ,2.1,2.6517,08:00,08:30
20544,2,116.363730 ,40.103616 ,0.432,0.8755,08:30,09:00
20545,2,116.298991 ,39.995534 ,0.2811,0.4287,08:00,09:30
20546,2,116.652717 ,39.914699 ,0.44502,0.9794,08:00,09:30
20547,2,116.313445 ,39.847737 ,0.56364,1.1115,09:30,10:30
20548,2,116.434430 ,39.919280 ,0.42508,0.7671,10:30,11:00
20549,2,116.635818 ,40.069117 ,0.33199,0.5832,10:00,10:30
20550,2,116.192973 ,39.823276 ,0.160414,0.2912,11:00,11:30
20551,2,116.276805 ,39.978759 ,0.00591,0.0169,08:00,09:00
20552,2,116.451560 ,39.966901 ,0.4113,0.8186,10:00,11:30
20553,2,116.274608 ,39.805978 ,0.0083,0.0083,08:30,09:30
20554,2,116.122971 ,39.793079 ,0.948,1.938,09:00,10:00
20555,2,116.470921 ,39.830654 ,0.184356,0.3353,09:30,10:00
20556,2,116.203602 ,40.092096 ,0.0405,0.1586,10:00,10:30
20557,2,116.370523 ,40.077221 ,0.31434,0.5693,08:00,09:30
20558,2,116.361742 ,40.001180 ,0.3898,0.5981,08:00,09:00
20559,2,116.256462 ,39.989266 ,0.11138,0.3883,10:30,11:30
20560,2,116.444326 ,39.805183 ,0.04386,0.0879,10:00,11:00
20561,2,116.250491 ,40.091854 ,1.23682,2.6142,10:00,10:30
20562,2,116.695729 ,39.871488 ,1.62704,2.9946,11:30,12:00
20563,2,116.386671 ,39.976721 ,0.81262,1.5315,08:30,10:30
20564,2,116.551122 ,39.835435 ,0.1527,0.2629,08:00,09:30
20565,2,116.488890 ,40.011524 ,0.18902,0.3125,08:00,09:00
20566,2,116.241588 ,40.072487 ,0.3565,0.62,08:00,09:30
20567,2,116.458848 ,39.884657 ,0.02224,0.1066,10:00,10:30
20568,2,116.229908 ,40.018949 ,0.1713,0.2995,08:30,10:30
20569,2,116.177702 ,39.851812 ,0.45338,0.788,08:00,09:30
20570,2,116.340811 ,39.712575 ,0.1692,0.3686,10:00,11:30
20571,2,116.374897 ,39.835417 ,0.03422,0.104,08:30,09:30
20572,2,116.125089 ,39.776359 ,0.82032,1.3708,10:00,11:00
20573,2,116.412248 ,39.997124 ,0.782,1.4432,11:00,11:30
20574,2,116.342912 ,39.740883 ,0.16256,0.2832,10:00,10:30
20575,2,116.666829 ,40.018272 ,0.34042,0.6959,10:00,11:30
20576,2,116.529668 ,40.124668 ,0.14452,0.2376,08:00,09:30
20577,2,116.398168 ,40.035135 ,0.43652,0.8523,11:00,12:00
20578,2,116.264642 ,40.005867 ,0.03174,0.1034,10:00,11:00
20579,2,116.474342 ,39.944632 ,0.1197,0.1858,10:00,10:30
20580,2,116.272575 ,39.846280 ,0.12356,0.2164,09:30,11:30
20581,2,116.379041 ,39.981793 ,0.09454,0.1665,09:30,11:00
20582,2,116.294941 ,40.029301 ,0.17292,0.2977,08:00,09:30
20583,2,116.140811 ,40.054609 ,0.18686,0.3761,08:00,08:30
20584,2,116.108387 ,39.744672 ,0.1618,0.2952,10:00,10:30
20585,2,116.668213 ,40.015554 ,0.07402,0.1526,08:00,09:30
20586,2,116.465378 ,39.858574 ,0.34826,0.5451,09:00,11:00
20587,2,116.435995 ,39.842762 ,1.10008,1.9941,08:00,09:30
20588,2,116.345517 ,39.886363 ,2.30056,3.5138,09:00,10:30
20589,2,116.287981 ,39.784494 ,0.03142,0.071,11:30,12:00
20590,2,116.439371 ,40.090109 ,0.13734,0.2242,11:00,11:30
20591,2,116.482858 ,40.005597 ,0.0419,0.1184,08:30,10:30
20592,2,116.165392 ,39.813502 ,0.6691,1.0892,08:00,10:00
20593,2,116.149239 ,39.723956 ,0.07064,0.1819,08:00,09:00
20594,2,116.347880 ,39.747593 ,0.04958,0.083,08:00,09:30
20595,2,116.316004 ,39.858473 ,0.00368,0.0127,08:30,09:30
20596,2,116.594350 ,40.049574 ,0.00816,0.0897,09:00,09:30
20597,2,116.264832 ,39.903068 ,0.16266,0.2883,11:00,11:30
20598,2,116.364303 ,39.922774 ,0.00864,0.0162,08:30,10:30
20599,2,116.355721 ,39.950394 ,0.16071,0.3269,10:30,11:30
20600,2,116.503343 ,39.974747 ,0.33524,0.5757,10:00,11:30
20601,2,116.536664 ,39.788119 ,0.34978,0.7423,09:30,10:30
20602,2,116.327215 ,40.053792 ,0.94832,1.8304,10:30,11:00
20603,2,116.164925 ,40.054021 ,0.21882,0.3928,10:00,10:30
20604,2,116.137588 ,39.839490 ,0.46528,1.4434,08:00,09:30
20605,2,116.256050 ,39.951330 ,0.12998,0.217,09:00,10:30
20606,2,116.489700 ,39.974630 ,0.00154,0.0107,09:00,10:30
20607,2,116.508648 ,39.915788 ,0.01466,0.0747,11:00,11:30
20608,2,116.127355 ,39.833366 ,0.11062,0.3188,11:30,12:00
20609,2,116.184247 ,39.766410 ,0.21572,0.3752,09:00,11:00
20610,2,116.560412 ,39.841934 ,0.05616,0.1192,09:00,11:00
20611,2,116.533197 ,40.070172 ,0.0417,0.0657,10:00,11:30
20612,2,116.257499 ,40.147715 ,0.92674,2.4095,08:00,09:00
20613,2,116.559252 ,39.753860 ,0.19672,0.3355,11:00,12:00
20614,2,116.318129 ,39.968342 ,0.06862,0.1463,08:30,09:00
20615,2,116.262980 ,39.757114 ,0.01202,0.0867,08:00,10:00
20616,2,116.455801 ,39.823106 ,0.02644,0.0766,10:00,11:30
20617,2,116.237293 ,39.834984 ,1.14278,1.9223,09:00,10:30
20618,2,116.411161 ,39.956682 ,0.0202,0.0411,09:00,10:00
20619,2,116.665838 ,39.988959 ,0.2089,0.3944,09:00,09:30
20620,2,116.118092 ,39.754015 ,0.78976,1.2057,09:30,10:00
20621,2,116.364565 ,40.001554 ,0.37638,0.6447,08:00,09:00
20622,2,116.626752 ,39.988064 ,0.17986,0.3621,10:00,12:00
20623,2,116.477421 ,39.855494 ,0.29292,0.4354,09:30,10:30
20624,2,116.442376 ,39.835605 ,0.00588,0.0554,11:00,12:00
20625,2,116.502510 ,39.823734 ,0.4779,0.7501,09:30,10:00
20626,2,116.373302 ,39.865620 ,0.09636,0.2242,09:00,09:30
20627,2,116.530025 ,40.006937 ,0.02394,0.0679,08:00,10:00
20628,2,116.414764 ,39.980104 ,0.24472,0.6482,09:00,11:00
20629,2,116.262956 ,39.744747 ,0.0772,0.1512,09:00,10:30
20630,2,116.534619 ,40.076697 ,1.22762,2.0922,10:00,11:30
20631,2,116.147207 ,39.850333 ,1.39358,2.0578,11:30,12:00
20632,2,116.193915 ,39.856467 ,0.05044,0.0798,11:00,11:30
20633,2,116.453390 ,39.887923 ,0.26186,0.4597,09:00,09:30
20634,2,116.228045 ,40.131777 ,1.2315,2.3421,10:00,12:00
20635,2,116.646543 ,39.910520 ,0.74384,1.0618,08:00,09:30
20636,2,116.391182 ,39.956933 ,0.462,0.7624,09:00,10:30
20637,2,116.682891 ,39.995179 ,0.3066,0.7024,10:00,11:00
20638,2,116.600226 ,40.016852 ,0.64106,1.0199,11:00,12:00
20639,2,116.564678 ,40.007845 ,0.00288,0.003,10:00,11:30
20640,2,116.254092 ,39.976479 ,0.4158,0.6468,08:00,09:00
20641,2,116.395640 ,39.952842 ,0.0114,0.0203,10:30,11:30
20642,2,116.418280 ,39.969416 ,0.51192,0.8347,10:00,11:00
20643,2,116.227235 ,39.932567 ,0.24588,0.4168,11:30,12:00
20644,2,116.705001 ,39.896399 ,0.00182,0.0155,08:00,10:00
20645,2,116.257151 ,39.835866 ,1.91692,3.5119,08:30,10:30
20646,2,116.398465 ,39.948174 ,0.31308,0.476,08:00,10:00
20647,2,116.371075 ,39.910670 ,0.01102,0.0441,11:00,12:00
20648,2,116.568316 ,39.920393 ,0.53354,0.9679,09:00,10:00
20649,2,116.120020 ,39.841971 ,0.331,0.4548,10:30,11:00
20650,2,116.513623 ,40.060007 ,0.35826,0.6944,11:00,11:30
20651,2,116.138837 ,39.828514 ,0.25776,0.3921,08:00,09:30
20652,2,116.620273 ,39.800570 ,1.9653,3.8958,10:00,12:00
20653,2,116.521308 ,40.082506 ,1.89102,3.3235,08:00,09:30
20654,2,116.206910 ,39.990231 ,0.26296,0.4448,10:00,11:00
20655,2,116.280174 ,39.961268 ,0.01886,0.0375,09:30,10:00
20656,2,116.545679 ,39.793270 ,0.26194,0.5252,11:30,12:00
20657,2,116.350124 ,39.894587 ,0.1112,0.3458,08:00,10:00
20658,2,116.360507 ,39.945274 ,0.23498,0.3911,09:30,11:30
20659,2,116.314019 ,40.073422 ,0.05088,0.0933,08:00,09:30
20660,2,116.334270 ,39.928941 ,0.00276,0.0235,10:30,11:30
20661,2,116.587552 ,40.050623 ,0.90034,1.4854,11:00,12:00
20662,2,116.370211 ,39.818489 ,0.06094,0.1173,09:00,09:30
20663,2,116.398006 ,39.954074 ,0.02206,0.0497,10:00,12:00
20664,2,116.494453 ,40.062179 ,0.40206,0.6203,08:00,10:00
20665,2,116.563060 ,40.025701 ,2.13136,3.7467,09:00,11:00
20666,2,116.565100 ,39.968488 ,0.3616,0.5191,10:00,11:30
20667,2,116.510161 ,39.860582 ,0.09148,0.2223,11:00,12:00
20668,2,116.229275 ,39.735052 ,0.49704,0.7852,11:00,12:00
20669,2,116.687094 ,39.960320 ,1.13946,2.0279,09:00,09:30
20670,2,116.285350 ,40.142601 ,0.72042,1.3462,11:00,11:30
20671,2,116.187672 ,40.115383 ,0.522,0.8247,08:00,09:30
20672,2,116.247050 ,39.835001 ,0.01086,0.0374,08:30,09:30
20673,2,116.183707 ,39.923892 ,0.48704,0.9493,08:00,09:00
20674,2,116.153798 ,39.961595 ,0.1665,0.2905,11:00,12:00
20675,2,116.343665 ,40.086310 ,0.01012,0.0482,09:00,09:30
20676,2,116.560606 ,40.024828 ,0.35078,0.6931,09:00,11:00
20677,2,116.317810 ,39.748956 ,0.59038,1.0639,10:00,12:00
20678,2,116.240322 ,39.856038 ,0.2541,0.471,09:00,10:30
20679,2,116.411107 ,39.773771 ,0.06596,0.1329,11:00,12:00
20680,2,116.166870 ,39.728833 ,0.02356,0.0507,09:00,10:00
20681,2,116.599632 ,39.923363 ,0.60684,0.9254,09:00,09:30
20682,2,116.271901 ,39.751748 ,0.03714,0.1273,08:00,10:00
20683,2,116.276735 ,39.693774 ,0.32594,0.5067,09:00,11:00
20684,2,116.566610 ,39.774765 ,0.03886,0.2345,10:00,11:30
20685,2,116.432642 ,39.989465 ,0.36212,0.8347,09:30,10:30
20686,2,116.503033 ,39.802886 ,0.2575,0.5497,09:30,10:30
20687,2,116.285116 ,39.842239 ,0.03844,0.0962,10:30,11:00
20688,2,116.428443 ,39.883930 ,0.08606,0.1607,10:00,12:00
20689,2,116.400844 ,39.902156 ,0.34646,0.5966,08:30,10:00
20690,2,116.434554 ,39.890407 ,0.78378,1.3831,09:00,10:30
20691,2,116.694596 ,39.992083 ,0.20482,0.3354,09:00,10:00
20692,2,116.325550 ,39.937964 ,0.2925,0.5483,08:00,09:00
20693,2,116.544790 ,40.092167 ,0.31222,0.5146,11:00,12:00
20694,2,116.540919 ,39.857053 ,0.1182,0.2332,09:00,09:30
20695,2,116.472329 ,39.891663 ,0.18166,0.3071,10:00,12:00
20696,2,116.659503 ,40.002830 ,0.25004,0.4219,08:00,10:00
20697,2,116.636192 ,40.030347 ,0.02642,0.0609,11:00,12:00
20698,2,116.340740 ,39.710887 ,0.62224,0.7581,10:30,11:30
20699,2,116.434245 ,39.885982 ,0.0222,0.1756,10:00,11:00
20700,2,116.104063 ,39.716054 ,0.130418,0.2101,09:30,10:00
20701,2,116.584179 ,39.794395 ,0.1536,0.2855,09:30,11:30
20702,2,116.307495 ,39.984927 ,0.27033,0.561,10:00,12:00
20703,2,116.361113 ,40.080760 ,0.1018,0.1991,08:30,09:30
20704,2,116.613043 ,39.921752 ,0.0032,0.005,10:00,10:30
20705,2,116.245400 ,39.983420 ,0.23924,0.4489,11:00,11:30
20706,2,116.151619 ,39.723475 ,0.83624,1.3202,09:00,09:30
20707,2,116.365696 ,40.117834 ,0.2078,0.5014,10:00,11:30
20708,2,116.362426 ,39.923713 ,0.2607,0.3686,08:00,09:30
20709,2,116.581458 ,39.764854 ,0.15556,0.3786,10:00,11:30
20710,2,116.559629 ,39.841342 ,0.1032,0.29,10:00,11:00
20711,2,116.406554 ,39.896867 ,0.44306,0.8966,10:00,10:30
20712,2,116.336128 ,39.827070 ,0.11494,0.2375,11:00,11:30
20713,2,116.165910 ,39.929830 ,0.2395,0.3917,08:00,09:00
20714,2,116.505957 ,40.002652 ,0.81762,1.4588,10:00,12:00
20715,2,116.566580 ,40.062250 ,0.24452,0.4187,08:00,09:30
20716,2,116.244541 ,40.096831 ,0.477,0.7269,08:00,09:00
20717,2,116.447994 ,39.862303 ,0.15428,0.243,10:30,11:00
20718,2,116.441059 ,39.895524 ,0.24996,0.606,11:00,11:30
20719,2,116.628230 ,39.980257 ,0.16592,0.2882,08:00,10:00
20720,2,116.656704 ,39.891640 ,0.22376,0.3889,09:00,10:30
20721,2,116.450817 ,39.983265 ,0.11262,0.2263,10:30,12:00
20722,2,116.137252 ,39.797217 ,0.26884,0.5166,10:00,11:00
20723,2,116.322651 ,39.701257 ,0.1675,0.2963,11:00,11:30
20724,2,116.327875 ,39.982502 ,0.68596,0.9784,11:00,11:30
20725,2,116.501595 ,40.009422 ,0.78688,1.2698,08:30,10:30
20726,2,116.135539 ,39.793382 ,0.16876,0.3393,08:00,10:00
20727,2,116.371240 ,39.857737 ,0.398,0.7308,09:00,10:30
20728,2,116.168563 ,39.993851 ,1.21766,2.2081,08:00,09:00
20729,2,116.484475 ,39.915285 ,0.08188,0.1415,10:00,10:30
20730,2,116.513931 ,39.779387 ,0.03752,0.0966,11:30,12:00
20731,2,116.160323 ,40.068139 ,0.11644,0.1947,08:00,08:30
20732,2,116.484636 ,40.029385 ,0.72282,1.4471,08:00,10:00
20733,2,116.269305 ,40.045363 ,0.15426,0.3723,10:30,12:00
20734,2,116.390941 ,39.948145 ,0.1697,0.5051,09:30,11:00
20735,2,116.665388 ,40.005593 ,0.6416,1.0769,09:00,09:30
20736,2,116.215377 ,39.912100 ,0.60758,1.0293,09:00,09:30
20737,2,116.284583 ,39.823243 ,0.16798,0.2933,08:00,10:00
20738,2,116.402767 ,39.863777 ,0.2386,0.4759,09:00,10:30
20739,2,116.378570 ,39.947426 ,0.0506,0.0932,08:00,09:00
20740,2,116.333327 ,39.871765 ,0.01454,0.0279,08:00,09:30
20741,2,116.594900 ,40.009426 ,0.0506,0.0932,11:00,12:00
20742,2,116.452656 ,39.787912 ,0.01454,0.0279,10:30,11:00
20743,2,116.610861 ,39.865975 ,0.0164,0.0226,09:30,11:30
20744,2,116.557208 ,39.833515 ,0.96265,2.1754,08:00,10:00
20745,2,116.308120 ,39.979208 ,0.00193,0.0103,08:30,09:30
20746,2,116.673420 ,39.945347 ,0.039345,0.1134,09:00,10:00
20747,2,116.689308 ,39.968799 ,0.1121,0.1692,10:00,11:00
20748,2,116.234773 ,39.740979 ,0.054875,0.3706,11:00,11:30
20749,2,116.339395 ,39.917532 ,0.03515,0.0527,10:00,12:00
20750,2,116.103670 ,39.716189 ,0.00172,0.0063,09:30,11:30
20751,2,116.516616 ,39.910215 ,0.234575,0.4426,10:00,11:30
20752,2,116.338599 ,39.790065 ,0.152057,0.2905,11:00,12:00
20753,2,116.311703 ,39.759582 ,0.2814,0.4457,09:30,10:00
20754,2,116.359819 ,39.867835 ,0.15746,0.2469,09:30,10:00
20755,2,116.572335 ,39.775858 ,0.1222,0.1787,08:00,10:00
20756,2,116.257493 ,39.694247 ,0.1313,0.3089,08:30,10:30
