ID,type,lng                 ,lat                 ,pack_total_weight,pack_total_volume,first_receive_tm,last_receive_tm
30378,2,116.529668 ,40.124668 ,0.83134,1.443,08:00,09:00
30379,2,116.398168 ,40.035135 ,1.04264,1.6143,08:30,10:00
30380,2,116.264642 ,40.005867 ,0.06182,0.1617,08:00,09:30
30381,2,116.474342 ,39.944632 ,0.19518,0.395,11:00,12:00
30382,2,116.272575 ,39.846280 ,0.36684,0.6481,10:30,11:30
30383,2,116.379041 ,39.981793 ,0.12574,0.3125,08:30,09:00
30384,2,116.294941 ,40.029301 ,0.0378,0.1463,09:30,11:30
30385,2,116.140811 ,40.054609 ,0.23186,0.4899,09:00,11:00
30386,2,116.108387 ,39.744672 ,0.17718,0.3363,08:30,10:00
30387,2,116.668213 ,40.015554 ,0.97556,1.3499,10:00,11:00
30388,2,116.465378 ,39.858574 ,0.38836,0.628,08:00,09:30
30389,2,116.435995 ,39.842762 ,1.36484,2.4545,08:00,09:00
30390,2,116.345517 ,39.886363 ,0.06646,0.1819,08:00,09:00
30391,2,116.287981 ,39.784494 ,0.2067,0.3403,08:00,08:30
30392,2,116.439371 ,40.090109 ,0.12896,0.2681,08:00,10:00
30393,2,116.482858 ,40.005597 ,0.09984,0.1993,10:30,12:00
30394,2,116.165392 ,39.813502 ,0.38096,0.6151,08:00,09:30
30395,2,116.149239 ,39.723956 ,0.202,1.47,09:30,10:30
30396,2,116.347880 ,39.747593 ,1.12872,1.9725,10:00,11:00
30397,2,116.316004 ,39.858473 ,0.3033,0.5448,08:00,09:00
30398,2,116.594350 ,40.049574 ,0.36158,0.5883,11:30,12:00
30399,2,116.264832 ,39.903068 ,0.08174,0.2033,08:00,09:30
30400,2,116.364303 ,39.922774 ,0.06704,0.1135,08:00,09:00
30401,2,116.355721 ,39.950394 ,0.48752,0.8711,08:30,09:30
30402,2,116.503343 ,39.974747 ,0.24186,0.5873,09:30,11:00
30403,2,116.536664 ,39.788119 ,0.43014,0.7458,10:00,11:00
30404,2,116.327215 ,40.053792 ,0.05398,0.1378,10:30,11:00
30405,2,116.164925 ,40.054021 ,0.92976,1.6206,10:00,10:30
30406,2,116.137588 ,39.839490 ,0.94182,1.5134,08:00,09:30
30407,2,116.256050 ,39.951330 ,0.1874,0.3988,09:00,10:30
30408,2,116.489700 ,39.974630 ,0.32656,0.6454,08:30,10:00
30409,2,116.508648 ,39.915788 ,0.11738,0.2454,08:30,09:00
30410,2,116.127355 ,39.833366 ,0.17128,0.3895,11:00,11:30
30411,2,116.184247 ,39.766410 ,0.3402,0.6166,08:00,09:30
30412,2,116.560412 ,39.841934 ,0.6368,1.0814,08:00,09:00
30413,2,116.533197 ,40.070172 ,0.32694,0.5739,10:00,12:00
30414,2,116.257499 ,40.147715 ,0.13456,0.2392,09:30,11:30
30415,2,116.559252 ,39.753860 ,0.35608,0.6846,10:00,10:30
30416,2,116.318129 ,39.968342 ,0.54006,0.9553,08:00,09:30
30417,2,116.262980 ,39.757114 ,0.20936,0.4484,10:00,11:00
30418,2,116.455801 ,39.823106 ,0.38596,0.7255,10:00,10:30
30419,2,116.237293 ,39.834984 ,1.30648,2.6962,10:30,12:00
30420,2,116.411161 ,39.956682 ,0.2047,0.6693,10:00,11:30
30421,2,116.665838 ,39.988959 ,0.21534,0.3743,08:30,10:30
30422,2,116.118092 ,39.754015 ,0.73718,1.3463,09:30,11:30
30423,2,116.364565 ,40.001554 ,0.10622,0.256,11:00,12:00
30424,2,116.626752 ,39.988064 ,0.61444,0.9399,10:30,11:30
30425,2,116.477421 ,39.855494 ,1.25562,1.7062,10:30,11:00
30426,2,116.442376 ,39.835605 ,0.43766,0.6741,10:00,10:30
30427,2,116.502510 ,39.823734 ,0.74892,1.2505,08:00,10:00
30428,2,116.373302 ,39.865620 ,0.04445,0.1101,10:00,12:00
30429,2,116.530025 ,40.006937 ,0.2428,0.5099,08:00,09:30
30430,2,116.414764 ,39.980104 ,0.50444,1.0835,08:00,09:00
30431,2,116.262956 ,39.744747 ,0.433,0.7761,08:00,08:30
30432,2,116.534619 ,40.076697 ,0.09676,0.1929,08:30,09:00
30433,2,116.147207 ,39.850333 ,0.4024,0.627,08:00,10:00
30434,2,116.193915 ,39.856467 ,0.13182,0.3807,08:00,09:30
30435,2,116.453390 ,39.887923 ,0.25446,0.4768,10:30,12:00
30436,2,116.228045 ,40.131777 ,0.72462,1.1942,10:00,11:30
30437,2,116.646543 ,39.910520 ,0.14728,0.3869,09:30,11:00
30438,2,116.391182 ,39.956933 ,0.2218,0.5224,09:00,10:00
30439,2,116.682891 ,39.995179 ,0.31042,0.4964,10:30,11:00
30440,2,116.600226 ,40.016852 ,0.33962,0.5368,10:00,10:30
30441,2,116.564678 ,40.007845 ,0.54166,1.0405,08:00,09:30
30442,2,116.254092 ,39.976479 ,0.08042,0.1282,08:00,09:00
30443,2,116.395640 ,39.952842 ,0.48266,0.8388,10:00,11:30
30444,2,116.418280 ,39.969416 ,0.56582,1.019,09:30,11:00
30445,2,116.227235 ,39.932567 ,0.19842,0.3319,09:30,10:30
30446,2,116.705001 ,39.896399 ,0.18864,0.5081,08:30,09:30
30447,2,116.257151 ,39.835866 ,0.37754,0.5787,08:00,10:00
30448,2,116.398465 ,39.948174 ,0.39148,0.6654,09:30,11:30
30449,2,116.371075 ,39.910670 ,0.07948,0.3038,09:00,10:30
30450,2,116.568316 ,39.920393 ,0.6006,1.1796,08:30,10:00
30451,2,116.120020 ,39.841971 ,0.40396,0.6303,10:00,11:00
30452,2,116.513623 ,40.060007 ,0.50476,1.0386,11:30,12:00
30453,2,116.138837 ,39.828514 ,0.2192,0.4558,09:00,09:30
30454,2,116.620273 ,39.800570 ,0.58793,0.9684,10:00,10:30
30455,2,116.521308 ,40.082506 ,0.25154,0.4761,09:30,11:30
30456,2,116.206910 ,39.990231 ,0.14288,0.234,09:30,11:00
30457,2,116.280174 ,39.961268 ,0.19,0.3676,10:30,12:00
30458,2,116.545679 ,39.793270 ,0.21128,0.4182,10:30,11:30
30459,2,116.350124 ,39.894587 ,0.5003,0.9167,10:00,11:00
30460,2,116.360507 ,39.945274 ,0.66232,1.2812,08:00,08:30
30461,2,116.314019 ,40.073422 ,1.4511,2.3651,08:30,10:30
30462,2,116.334270 ,39.928941 ,0.39554,0.6939,10:00,12:00
30463,2,116.587552 ,40.050623 ,0.6111,1.019,09:30,11:00
30464,2,116.370211 ,39.818489 ,0.12748,0.2819,10:00,11:00
30465,2,116.398006 ,39.954074 ,0.05588,0.2418,08:30,09:30
30466,2,116.494453 ,40.062179 ,0.24242,0.4441,09:00,10:00
30467,2,116.563060 ,40.025701 ,0.60858,1.1399,11:00,11:30
30468,2,116.565100 ,39.968488 ,0.3809,0.5969,08:00,09:00
30469,2,116.510161 ,39.860582 ,0.3496,0.593,10:00,12:00
30470,2,116.229275 ,39.735052 ,0.27102,0.4639,09:30,11:00
30471,2,116.687094 ,39.960320 ,0.00854,0.0491,11:00,12:00
30472,2,116.285350 ,40.142601 ,0.0713,0.1966,08:30,09:30
30473,2,116.187672 ,40.115383 ,0.25788,0.4402,09:00,09:30
30474,2,116.247050 ,39.835001 ,0.24956,0.4755,11:30,12:00
30475,2,116.183707 ,39.923892 ,0.05626,0.1133,08:00,09:00
30476,2,116.153798 ,39.961595 ,0.15416,0.4817,10:00,12:00
30477,2,116.343665 ,40.086310 ,0.36096,0.6476,09:30,11:30
30478,2,116.560606 ,40.024828 ,0.08906,0.1738,09:00,10:30
30479,2,116.317810 ,39.748956 ,0.34056,0.7266,08:00,08:30
30480,2,116.240322 ,39.856038 ,0.31804,0.5205,08:30,09:00
30481,2,116.411107 ,39.773771 ,0.64742,1.0603,08:00,08:30
30482,2,116.166870 ,39.728833 ,1.5282,2.7451,08:00,09:30
30483,2,116.599632 ,39.923363 ,0.6937,1.1077,08:30,10:30
30484,2,116.271901 ,39.751748 ,0.49918,0.9034,08:00,09:30
30485,2,116.276735 ,39.693774 ,0.4103,0.6668,10:00,11:30
30486,2,116.566610 ,39.774765 ,0.4494,0.7788,08:00,09:30
30487,2,116.432642 ,39.989465 ,0.03822,0.0866,08:30,09:00
30488,2,116.503033 ,39.802886 ,0.10518,0.3309,10:00,10:30
30489,2,116.285116 ,39.842239 ,0.53156,0.8531,08:00,08:30
30490,2,116.428443 ,39.883930 ,0.37156,0.5595,08:30,10:30
30491,2,116.400844 ,39.902156 ,0.15684,0.2829,10:00,11:30
30492,2,116.434554 ,39.890407 ,1.9658,2.9919,08:00,09:00
30493,2,116.694596 ,39.992083 ,0.01924,0.035,09:00,10:00
30494,2,116.325550 ,39.937964 ,0.19362,0.362,10:30,11:30
30495,2,116.544790 ,40.092167 ,0.62164,1.1709,11:00,11:30
30496,2,116.540919 ,39.857053 ,0.14162,0.3214,08:00,09:30
30497,2,116.472329 ,39.891663 ,0.24332,0.6023,08:00,09:00
30498,2,116.659503 ,40.002830 ,0.11486,0.2314,10:00,11:30
30499,2,116.636192 ,40.030347 ,0.1654,0.2586,09:30,11:00
30500,2,116.340740 ,39.710887 ,0.63446,1.0416,10:00,11:30
30501,2,116.434245 ,39.885982 ,1.78442,2.7774,08:30,09:30
30502,2,116.104063 ,39.716054 ,0.29476,0.5699,08:00,09:00
30503,2,116.584179 ,39.794395 ,0.15368,0.3135,09:30,10:00
30504,2,116.307495 ,39.984927 ,0.17924,0.6229,08:00,09:00
30505,2,116.361113 ,40.080760 ,0.67396,1.1884,10:00,12:00
30506,2,116.613043 ,39.921752 ,0.71788,1.3187,09:30,11:00
30507,2,116.245400 ,39.983420 ,0.59062,1.1197,09:30,10:30
30508,2,116.151619 ,39.723475 ,1.75944,2.6816,08:30,10:00
30509,2,116.365696 ,40.117834 ,0.5361,0.8584,11:30,12:00
30510,2,116.362426 ,39.923713 ,0.53638,0.8567,10:00,11:00
30511,2,116.581458 ,39.764854 ,0.83942,1.2472,10:00,12:00
30512,2,116.559629 ,39.841342 ,0.00572,0.0433,08:00,10:00
30513,2,116.406554 ,39.896867 ,1.2718,1.6917,08:00,09:30
30514,2,116.336128 ,39.827070 ,0.441,0.6529,08:00,09:30
30515,2,116.165910 ,39.929830 ,0.33994,0.6386,09:00,10:00
30516,2,116.505957 ,40.002652 ,0.3993,0.6447,08:30,09:00
30517,2,116.566580 ,40.062250 ,1.89542,3.2827,11:30,12:00
30518,2,116.244541 ,40.096831 ,0.49634,0.9758,09:00,11:00
30519,2,116.447994 ,39.862303 ,0.19244,0.3793,10:30,12:00
30520,2,116.441059 ,39.895524 ,2.23974,3.6832,10:00,11:30
30521,2,116.628230 ,39.980257 ,0.4225,1.2455,09:30,10:30
30522,2,116.656704 ,39.891640 ,0.29614,0.5268,09:00,10:00
30523,2,116.450817 ,39.983265 ,0.3288,0.5232,10:30,11:00
30524,2,116.137252 ,39.797217 ,0.07152,0.1258,08:00,10:00
30525,2,116.322651 ,39.701257 ,0.29772,0.4063,08:00,10:00
30526,2,116.327875 ,39.982502 ,0.54968,0.8566,08:00,09:00
30527,2,116.501595 ,40.009422 ,0.18576,0.2862,10:30,11:30
30528,2,116.135539 ,39.793382 ,0.4619,0.7613,08:30,09:00
30529,2,116.371240 ,39.857737 ,0.1037,0.1558,08:00,08:30
30530,2,116.168563 ,39.993851 ,0.22759,0.4248,09:00,09:30
30531,2,116.484475 ,39.915285 ,0.51128,0.8277,08:30,10:00
30532,2,116.513931 ,39.779387 ,0.278877,0.4864,08:30,10:00
30533,2,116.160323 ,40.068139 ,0.5553,1.0414,08:00,09:00
30534,2,116.484636 ,40.029385 ,0.16288,0.3915,10:30,11:30
30535,2,116.269305 ,40.045363 ,1.09968,1.9342,08:30,09:00
30536,2,116.390941 ,39.948145 ,0.3947,0.831,11:30,12:00
30537,2,116.665388 ,40.005593 ,0.27758,0.5041,09:00,11:00
30538,2,116.215377 ,39.912100 ,0.1536,0.2686,08:30,10:30
30539,2,116.284583 ,39.823243 ,0.2267,0.4576,10:00,11:30
30540,2,116.402767 ,39.863777 ,0.85444,1.6132,08:00,09:00
30541,2,116.378570 ,39.947426 ,0.38716,0.748,09:00,10:00
30542,2,116.333327 ,39.871765 ,0.29578,0.5466,08:00,08:30
30543,2,116.594900 ,40.009426 ,0.06014,0.2805,10:00,12:00
30544,2,116.452656 ,39.787912 ,0.17536,0.3208,10:00,11:30
30545,2,116.610861 ,39.865975 ,0.38684,0.7375,09:00,10:30
30546,2,116.557208 ,39.833515 ,0.35776,0.5653,08:30,09:30
30547,2,116.308120 ,39.979208 ,0.44722,0.9303,10:00,10:30
30548,2,116.673420 ,39.945347 ,0.23342,0.3926,09:30,10:00
30549,2,116.689308 ,39.968799 ,0.20042,0.2835,08:00,09:00
30550,2,116.234773 ,39.740979 ,0.09924,0.2063,10:00,12:00
30551,2,116.339395 ,39.917532 ,0.09994,0.1875,08:00,09:30
30552,2,116.103670 ,39.716189 ,0.29472,0.5641,11:00,12:00
30553,2,116.516616 ,39.910215 ,0.11326,0.1733,10:30,11:30
30554,2,116.338599 ,39.790065 ,0.32116,0.5536,08:00,09:00
30555,2,116.311703 ,39.759582 ,0.78876,1.5144,08:00,08:30
30556,2,116.359819 ,39.867835 ,0.04412,0.0725,08:00,10:00
30557,2,116.572335 ,39.775858 ,0.32816,0.4802,08:30,10:30
30558,2,116.257493 ,39.694247 ,0.13668,0.2808,08:00,09:30
30559,2,116.458187 ,39.821244 ,1.2636,1.9224,10:00,10:30
30560,2,116.312256 ,40.099726 ,0.13054,0.2056,11:00,11:30
30561,2,116.419724 ,39.938518 ,0.1122,0.2057,10:30,11:00
30562,2,116.348132 ,40.098215 ,0.41902,0.7667,08:00,10:00
30563,2,116.465989 ,39.881909 ,0.03936,0.0571,08:00,09:30
30564,2,116.441902 ,40.111678 ,2.0924,3.1813,10:00,11:30
30565,2,116.188666 ,39.937992 ,0.43332,0.7023,08:30,09:30
30566,2,116.401774 ,39.833443 ,0.0202,0.0313,08:00,09:00
30567,2,116.233314 ,40.064593 ,0.00404,0.0157,09:30,10:00
30568,2,116.400631 ,39.853305 ,0.12972,0.2659,08:00,10:00
30569,2,116.440151 ,39.950858 ,0.29028,0.3975,10:00,12:00
30570,2,116.449989 ,39.840364 ,0.06284,0.1056,08:00,09:30
30571,2,116.418115 ,40.022555 ,0.162766,0.3213,11:00,12:00
30572,2,116.469370 ,39.968594 ,0.0476,2.1312,10:30,11:30
30573,2,116.619871 ,39.941438 ,0.4985,0.9355,10:00,11:00
30574,2,116.300651 ,39.940409 ,0.2552,0.3878,09:30,10:00
30575,2,116.333277 ,39.826931 ,0.02344,0.1501,10:00,11:30
30576,2,116.206852 ,39.917944 ,0.15887,0.2983,10:30,12:00
30577,2,116.247276 ,39.944606 ,0.218065,0.399,10:00,11:00
30578,2,116.350606 ,39.950687 ,0.21099,0.3863,09:30,10:30
30579,2,116.179443 ,39.836530 ,0.16016,0.28,11:00,11:30
30580,2,116.336421 ,40.093002 ,0.1221,0.855,08:30,10:30
30581,2,116.593265 ,39.957009 ,0.13605,1.1517,08:00,10:00
30582,2,116.566080 ,40.040703 ,0.16244,0.2892,08:00,09:30
30583,2,116.466521 ,40.070661 ,0.16016,0.28,09:30,10:30
30584,2,116.307907 ,39.755554 ,0.166115,0.2803,10:30,11:00
30585,2,116.127239 ,39.938655 ,0.023153,0.1718,10:00,10:30
30586,2,116.168298 ,40.152738 ,0.03804,0.1812,09:00,09:30
30587,2,116.125819 ,39.824464 ,0.018732,0.129,09:00,10:30
30588,2,116.317800 ,39.939281 ,0.2228,0.344,08:30,10:00
30589,2,116.282781 ,39.736606 ,0.25578,0.305,10:00,11:30
30590,2,116.590042 ,39.916201 ,0.0049,0.0285,11:00,12:00
30591,2,116.272613 ,40.006878 ,0.01521,0.0653,08:00,09:30
30592,2,116.517548 ,40.006476 ,0.17329,0.3511,08:30,09:00
30593,2,116.613882 ,39.841756 ,0.2697,0.4588,08:00,10:00
30594,2,116.218690 ,39.900174 ,0.78444,1.4214,08:00,09:00
30595,2,116.614416 ,40.024671 ,0.285,2.28,11:00,12:00
30596,2,116.690906 ,39.940396 ,0.27868,0.5617,08:30,09:30
30597,2,116.566448 ,40.140895 ,0.0085,0.0316,09:00,09:30
30598,2,116.292075 ,40.149915 ,0.006,0.0184,11:00,11:30
30599,2,116.132073 ,39.737879 ,0.1552,0.2349,08:00,09:00
30600,2,116.326517 ,39.971046 ,0.00364,0.006,10:00,11:30
30601,2,116.593862 ,39.983975 ,0.0016,0.0179,09:30,11:00
30602,2,116.636077 ,39.926790 ,0.003945,0.013,09:00,10:00
30603,2,116.428810 ,39.927642 ,0.343815,0.6841,10:30,11:00
30604,2,116.609013 ,39.976800 ,0.0086,0.0127,10:00,10:30
30605,2,116.543818 ,40.069302 ,0.01492,0.1357,08:00,09:30
30606,2,116.319431 ,40.018572 ,0.06548,0.9818,08:00,09:00
30607,2,116.520040 ,39.808508 ,0.0404,0.0704,10:00,11:00
30608,2,116.370462 ,39.895810 ,0.0086,0.0127,08:00,09:00
30609,2,116.253197 ,39.887949 ,0.17473,0.31,09:30,10:00
30610,2,116.131615 ,40.047118 ,0.192,0.3069,09:00,09:30
30611,2,116.409467 ,39.988173 ,0.319118,0.5126,08:30,10:30
30612,2,116.673363 ,39.981152 ,0.013,0.0177,08:00,09:30
30613,2,116.552912 ,40.073969 ,0.171935,0.2683,08:00,09:00
30614,2,116.673999 ,39.980414 ,0.15251,0.2398,10:30,12:00
30615,2,116.334813 ,39.928110 ,0.163723,0.2607,08:30,09:00
30616,2,116.162006 ,39.756577 ,0.24887,0.3814,11:30,12:00
30617,2,116.532845 ,40.105496 ,0.24344,0.3896,11:00,11:30
30618,2,116.636182 ,40.075046 ,0.34654,1.1234,08:30,10:30
30619,2,116.267189 ,39.984440 ,0.00164,0.0022,10:00,11:30
30620,2,116.601583 ,39.951345 ,0.16726,0.2631,09:30,11:00
30621,2,116.264762 ,39.879389 ,0.46975,0.7258,08:00,09:00
30622,2,116.413312 ,39.920956 ,0.37527,0.6012,08:30,09:30
30623,2,116.612853 ,40.113837 ,0.0035,0.0063,10:00,12:00
30624,2,116.323066 ,39.964123 ,0.0054,0.0181,09:30,11:30
30625,2,116.264833 ,39.889698 ,0.007,0.0194,09:00,10:30
30626,2,116.170769 ,40.083826 ,0.16011,1.0389,10:00,11:30
30627,2,116.505318 ,39.803869 ,0.00125,0.0168,08:00,09:00
30628,2,116.365765 ,40.035422 ,0.1519,0.2774,09:30,10:00
30629,2,116.691096 ,39.873770 ,0.629645,1.0159,09:00,09:30
30630,2,116.350996 ,39.729134 ,0.29676,0.6164,08:00,10:00
30631,2,116.144042 ,40.061772 ,0.2794,0.424,08:00,09:30
30632,2,116.275130 ,40.133649 ,0.02015,0.0439,08:00,09:00
30633,2,116.210238 ,39.762206 ,0.00164,0.0062,08:00,09:00
30634,2,116.312152 ,39.696668 ,0.304855,0.5134,10:00,11:00
30635,2,116.437027 ,40.055259 ,0.10165,0.8207,11:30,12:00
30636,2,116.431985 ,39.819740 ,0.1538,1.3426,10:00,12:00
30637,2,116.622704 ,39.935082 ,0.0204,0.1058,08:30,10:30
30638,2,116.485339 ,40.014539 ,0.0031,0.0135,08:00,10:00
30639,2,116.208981 ,40.067990 ,0.26947,0.4468,10:00,10:30
30640,2,116.181471 ,40.123751 ,0.23771,0.2857,11:00,11:30
30641,2,116.337425 ,39.753076 ,0.19758,0.2978,08:00,10:00
30642,2,116.136034 ,39.835250 ,0.67987,1.2008,10:00,12:00
30643,2,116.240755 ,40.075163 ,0.00614,0.0117,08:00,09:30
30644,2,116.469082 ,40.137993 ,0.16045,0.2444,10:30,11:30
30645,2,116.469065 ,39.892877 ,0.22818,0.3876,10:30,11:30
30646,2,116.323259 ,40.171083 ,0.194387,0.5763,11:00,11:30
30647,2,116.616135 ,40.138521 ,0.19751,0.3054,09:00,11:00
30648,2,116.342640 ,40.063554 ,0.26452,0.3262,09:00,11:00
30649,2,116.556911 ,39.923530 ,0.091,0.1753,08:30,10:30
30650,2,116.348761 ,39.716274 ,0.160378,0.3458,08:00,09:30
30651,2,116.165472 ,39.712515 ,0.1038,0.1833,09:30,10:30
30652,2,116.230865 ,39.763171 ,0.1844,0.2885,10:00,11:00
30653,2,116.124470 ,39.986574 ,0.00538,0.034,08:00,10:00
30654,2,116.534002 ,39.968857 ,0.01076,0.0679,10:00,12:00
30655,2,116.337000 ,40.058235 ,0.00216,0.0239,09:30,11:00
30656,2,116.128103 ,39.726369 ,0.186,0.3003,09:00,10:00
30657,2,116.369858 ,40.006429 ,0.00816,0.0897,09:00,09:30
30658,2,116.668644 ,39.944120 ,0.00216,0.0239,08:00,09:00
30659,2,116.190539 ,39.808366 ,0.00216,0.0239,09:30,10:00
30660,2,116.170541 ,39.971716 ,0.00216,0.0239,08:00,09:00
30661,2,116.492395 ,39.908854 ,0.0092,0.072,10:00,12:00
30662,2,116.260493 ,39.884618 ,0.2572,0.4373,09:30,11:00
30663,2,116.284082 ,39.730811 ,0.03241,0.0622,08:00,09:00
30664,2,116.161678 ,39.718290 ,0.1293,0.1948,10:30,11:30
30665,2,116.405059 ,39.930655 ,0.01256,0.125,10:00,10:30
30666,2,116.574998 ,39.960586 ,0.0083,0.0195,09:30,10:00
30667,2,116.363753 ,40.117632 ,0.01,0.0801,08:00,10:00
30668,2,116.155469 ,39.801322 ,0.02769,0.0521,08:30,10:00
30669,2,116.361031 ,39.906951 ,0.0338,0.101,08:00,09:30
30670,2,116.288740 ,39.786702 ,0.00554,0.0736,10:00,11:30
30671,2,116.206663 ,40.107099 ,0.00676,0.0297,10:00,10:30
30672,2,116.527331 ,40.080994 ,0.003,0.2,08:30,10:30
30673,2,116.572840 ,39.917628 ,0.018,0.2,08:00,10:00
30674,2,116.630911 ,39.993813 ,0.216,0.2,08:00,09:00
30675,2,116.414982 ,40.078256 ,0.011,0.2,09:00,10:00
30676,2,116.623279 ,39.894458 ,0.021,0.2,08:30,09:30
30677,2,116.519177 ,39.906137 ,0.026,0.2,08:00,09:00
30678,2,116.148609 ,39.805588 ,0.009,0.2,11:00,11:30
30679,2,116.261002 ,39.879082 ,0.006,0.2,08:00,09:00
30680,2,116.170850 ,39.739400 ,0.009,0.2,08:30,10:00
30681,2,116.282800 ,39.939250 ,0.009,0.2,10:00,11:00
30682,2,116.222344 ,39.849481 ,0.009,0.2,08:00,09:00
30683,2,116.500465 ,39.825699 ,0.031,0.2,10:00,10:30
30684,2,116.205646 ,40.070126 ,0.009,0.2,08:30,09:00
30685,2,116.607649 ,39.944362 ,0.009,0.2,08:00,10:00
30686,2,116.162759 ,39.810766 ,0.006,0.2,08:00,09:00
30687,2,116.555736 ,40.119490 ,0.009,0.2,09:00,10:00
30688,2,116.343265 ,40.089681 ,0.017,0.2,08:30,09:30
30689,2,116.185276 ,39.832816 ,0.021,0.2,10:00,10:30
30690,2,116.386431 ,39.843064 ,0.009,0.2,08:30,10:30
30691,2,116.410980 ,40.030569 ,0.011,0.2,08:00,09:00
30692,2,116.180581 ,39.720721 ,0.009,0.2,10:00,11:30
30693,2,116.172601 ,40.050059 ,0.017,0.2,08:00,09:00
30694,2,116.632738 ,39.975194 ,0.053,0.2,09:30,10:30
30695,2,116.609667 ,40.138490 ,0.014,0.2,09:00,09:30
30696,2,116.587707 ,40.019743 ,0.009,0.2,08:30,10:30
30697,2,116.638414 ,40.032178 ,0.009,0.2,09:30,11:30
30698,2,116.211964 ,39.754305 ,0.011,0.2,08:00,10:00
30699,2,116.491579 ,39.861282 ,0.02,0.2,10:30,11:30
30700,2,116.437400 ,40.082763 ,0.019,0.2,08:00,09:30
30701,2,116.395638 ,39.941256 ,0.009,0.2,09:30,10:30
30702,2,116.573552 ,39.798785 ,0.009,0.2,09:00,09:30
30703,2,116.421719 ,39.931462 ,0.0025,1,10:30,12:00
30704,2,116.408283 ,39.940084 ,0.004,1,10:00,11:30
30705,2,116.527266 ,40.025129 ,0.006,1,09:30,10:30
30706,2,116.273615 ,39.842285 ,0.00444,0.0203,08:00,09:00
30707,2,116.137914 ,39.782833 ,0.0303,0.0366,10:30,11:00
30708,2,116.324795 ,39.984417 ,0.042336,0.0797,10:00,10:30
30709,2,116.191414 ,40.086159 ,0.012708,0.0176,10:00,12:00
30710,2,116.513081 ,40.104469 ,0.0303,0.0366,08:00,09:00
30711,2,116.496860 ,39.900506 ,0.01488,0.0491,08:30,10:00
30712,2,116.249270 ,40.159909 ,0.14975,0.2268,10:00,10:30
30713,2,116.165764 ,39.713991 ,0.08118,0.149,09:30,10:00
30714,2,116.563330 ,39.956410 ,0.263565,0.4093,09:00,09:30
30715,2,116.381159 ,40.058034 ,0.02502,0.04,08:30,10:00
30716,2,116.632613 ,40.054434 ,0.16419,0.3541,10:00,11:30
30717,2,116.710282 ,39.898926 ,0.25367,0.4464,08:00,09:00
30718,2,116.459220 ,40.134303 ,0.255525,0.4895,11:00,12:00
30719,2,116.503539 ,39.774918 ,0.0922,0.1443,08:00,08:30
30720,2,116.476869 ,39.851321 ,0.01384,0.0236,11:30,12:00
30721,2,116.162928 ,39.991775 ,0.19262,0.3244,09:00,11:00
30722,2,116.485235 ,39.962621 ,0.18376,0.3214,08:30,10:30
30723,2,116.200811 ,39.822021 ,0.34485,0.4998,10:00,11:30
30724,2,116.297384 ,39.827821 ,0.179871,0.2807,10:00,11:00
30725,2,116.588178 ,39.805009 ,0.2511,0.4101,09:00,10:00
30726,2,116.474120 ,39.795751 ,0.22241,0.393,10:00,11:00
30727,2,116.426906 ,39.878846 ,0.26345,0.45,08:00,10:00
30728,2,116.686145 ,39.879488 ,0.16216,0.3402,08:00,09:30
30729,2,116.485899 ,40.094478 ,0.14716,0.2764,09:00,10:30
30730,2,116.526437 ,39.969044 ,0.23435,0.4176,10:30,11:30
30731,2,116.208324 ,39.885131 ,0.19312,0.3002,08:00,09:00
30732,2,116.260919 ,39.973270 ,0.05772,0.1049,11:00,12:00
30733,2,116.245160 ,39.846082 ,0.12477,0.1784,10:00,10:30
30734,2,116.326052 ,39.893198 ,0.252905,0.4426,08:00,08:30
30735,2,116.384320 ,39.900580 ,0.249255,0.4447,08:30,09:30
30736,2,116.425080 ,39.899121 ,0.02768,0.0472,08:00,09:00
30737,2,116.286759 ,39.840604 ,0.1613,0.2846,10:00,10:30
30738,2,116.389983 ,40.135110 ,0.15308,0.2697,09:00,09:30
30739,2,116.593638 ,40.051673 ,0.2536,0.4456,10:00,12:00
30740,2,116.206320 ,40.145257 ,0.152635,0.2433,09:00,11:00
30741,2,116.321564 ,39.971128 ,0.1613,0.2846,10:30,12:00
30742,2,116.230067 ,39.851956 ,0.1613,0.2846,08:00,09:30
30743,2,116.534027 ,39.787294 ,0.1749,0.3074,08:00,08:30
30744,2,116.293126 ,39.965313 ,0.2683,0.456,11:00,11:30
30745,2,116.258976 ,40.000048 ,0.1613,0.2846,10:30,11:00
30746,2,116.651001 ,39.868912 ,0.35347,0.6283,08:00,10:00
30747,2,116.192202 ,39.898199 ,0.0018,0.2837,09:30,11:00
30748,2,116.191229 ,39.938361 ,0.00332,0.0066,09:00,10:30
30749,2,116.188577 ,39.829535 ,0.7004,3.0042,08:30,09:30
30750,2,116.500518 ,39.847678 ,0.212062,0.3395,10:00,11:00
30751,2,116.361370 ,39.926668 ,0.02592,0.045,08:00,10:00
30752,2,116.693212 ,39.976680 ,0.03,0.2,08:00,09:00
30753,2,116.405268 ,39.733836 ,0.03956,0.0629,10:00,11:30
30754,2,116.613870 ,40.139222 ,0.25303,0.3842,08:00,09:30
30755,2,116.496996 ,39.872342 ,0.03393,0.0602,11:00,12:00
30756,2,116.560684 ,39.940380 ,0.0039,0.1209,10:30,11:30
30757,2,116.143697 ,39.807933 ,0.00266,0.0146,08:30,09:00
